"","area_fips","year","qtr","size_code","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","avg_annual_pay","annual_avg_wkly_wage","area_title","state"
"9063","C1118",2021,"A",0,"All establishment sizes",2846,45298,2653483768,58579,1127,"Ames, IA","IA"
"9064","C1126",2021,"A",0,"All establishment sizes",10924,164988,10452929632,63356,1218,"Anchorage, AK","AK"
"9065","C1146",2021,"A",0,"All establishment sizes",9437,206679,14078151689,68116,1310,"Ann Arbor, MI","MI"
"9066","C1150",2021,"A",0,"All establishment sizes",2619,43520,1963746551,45123,868,"Anniston-Oxford-Jacksonville, AL","AL"
"9067","C1150",2021,"A",0,"All establishment sizes",2619,43520,1963746551,45123,868,"Anniston-Oxford, AL","AL"
"9068","C1154",2021,"A",0,"All establishment sizes",6510,119750,6474476949,54067,1040,"Appleton, WI","WI"
"9069","C1170",2021,"A",0,"All establishment sizes",16601,191089,9314951692,48747,937,"Asheville, NC","NC"
"9070","C1202",2021,"A",0,"All establishment sizes",5497,87739,4466144183,50903,979,"Athens-Clarke County, GA","GA"
"9071","C1206",2021,"A",0,"All establishment sizes",182816,2640967,183944268706,69650,1339,"Atlanta-Sandy Springs-Roswell, GA","GA"
"9072","C1210",2021,"A",0,"All establishment sizes",6833,117358,6416173846,54672,1051,"Atlantic City-Hammonton, NJ","NJ"
"9073","C1222",2021,"A",0,"All establishment sizes",3622,59363,2720059345,45821,881,"Auburn-Opelika, AL","AL"
"9074","C1226",2021,"A",0,"All establishment sizes",12600,225104,12127815168,53877,1036,"Augusta-Richmond County, GA-SC","SC"
"9075","C1242",2021,"A",0,"All establishment sizes",71577,1106335,86539243397,78222,1504,"Austin-Round Rock, TX","TX"
"9076","C1242",2021,"A",0,"All establishment sizes",71577,1106335,86539243397,78222,1504,"Austin-Round Rock-San Marcos, TX","TX"
"9077","C1254",2021,"A",0,"All establishment sizes",22917,326740,17498683681,53555,1030,"Bakersfield, CA","CA"
"9078","C1254",2021,"A",0,"All establishment sizes",22917,326740,17498683681,53555,1030,"Bakersfield-Delano, CA","CA"
"9079","C1258",2021,"A",0,"All establishment sizes",72428,1277655,89571374303,70106,1348,"Baltimore-Columbia-Towson, MD","MD"
"9080","C1262",2021,"A",0,"All establishment sizes",4859,68445,3408036164,49792,958,"Bangor, ME","ME"
"9081","C1270",2021,"A",0,"All establishment sizes",9763,91395,5259841085,57551,1107,"Barnstable Town, MA","MA"
"9082","C1294",2021,"A",0,"All establishment sizes",26507,373490,21491992127,57544,1107,"Baton Rouge, LA","LA"
"9083","C1298",2021,"A",0,"All establishment sizes",2501,51160,3017357821,58979,1134,"Battle Creek, MI","MI"
"9084","C1302",2021,"A",0,"All establishment sizes",2115,33066,1701734165,51465,990,"Bay City, MI","MI"
"9085","C1314",2021,"A",0,"All establishment sizes",8483,147252,8554513182,58094,1117,"Beaumont-Port Arthur, TX","TX"
"9086","C1322",2021,"A",0,"All establishment sizes",3234,39639,1802739606,45479,875,"Beckley, WV","WV"
"9087","C1338",2021,"A",0,"All establishment sizes",8054,87591,4922214805,56196,1081,"Bellingham, WA","WA"
"9088","C1346",2021,"A",0,"All establishment sizes",10415,85648,4845271284,56572,1088,"Bend-Redmond, OR","OR"
"9089","C1346",2021,"A",0,"All establishment sizes",10415,85648,4845271284,56572,1088,"Bend, OR","OR"
"9090","C1374",2021,"A",0,"All establishment sizes",7312,85519,4596087055,53744,1034,"Billings, MT","MT"
"9091","C1378",2021,"A",0,"All establishment sizes",5110,90894,5020028769,55229,1062,"Binghamton, NY","NY"
"9092","C1382",2021,"A",0,"All establishment sizes",31936,490106,29591311416,60377,1161,"Birmingham-Hoover, AL","AL"
"9093","C1382",2021,"A",0,"All establishment sizes",31936,490106,29591311416,60377,1161,"Birmingham, AL","AL"
"9094","C1390",2021,"A",0,"All establishment sizes",5165,69951,3880365230,55473,1067,"Bismarck, ND","ND"
"9095","C1398",2021,"A",0,"All establishment sizes",4432,69578,3491054669,50175,965,"Blacksburg-Christiansburg-Radford, VA","VA"
"9096","C1401",2021,"A",0,"All establishment sizes",3667,84228,5169995458,61381,1180,"Bloomington, IL","IL"
"9097","C1402",2021,"A",0,"All establishment sizes",3486,68953,3624021893,52558,1011,"Bloomington, IN","IN"
"9098","C1410",2021,"A",0,"All establishment sizes",2049,39493,2279905557,57730,1110,"Bloomsburg-Berwick, PA","PA"
"9099","C1426",2021,"A",0,"All establishment sizes",28018,351522,19462781254,55367,1065,"Boise City, ID","ID"
"9100","C1446",2021,"A",0,"All establishment sizes",180118,2576338,246691355308,95753,1841,"Boston-Cambridge-Newton, MA-NH","NH"
"9101","C1450",2021,"A",0,"All establishment sizes",17669,186312,15724494596,84399,1623,"Boulder, CO","CO"
"9102","C1454",2021,"A",0,"All establishment sizes",4997,72793,3404868125,46774,900,"Bowling Green, KY","KY"
"9103","C1474",2021,"A",0,"All establishment sizes",7611,88478,5462434158,61738,1187,"Bremerton-Silverdale, WA","WA"
"9104","C1474",2021,"A",0,"All establishment sizes",7611,88478,5462434158,61738,1187,"Bremerton-Silverdale-Port Orchard, WA","WA"
"9105","C1486",2021,"A",0,"All establishment sizes",39452,394903,39945899811,101154,1945,"Bridgeport-Stamford-Norwalk, CT","CT"
"9106","C1486",2021,"A",0,"All establishment sizes",39452,394903,39945899811,101154,1945,"Bridgeport-Stamford-Danbury, CT","CT"
"9107","C1518",2021,"A",0,"All establishment sizes",6828,144902,5679923548,39198,754,"Brownsville-Harlingen, TX","TX"
"9108","C1526",2021,"A",0,"All establishment sizes",3299,41802,1972334448,47183,907,"Brunswick, GA","GA"
"9109","C1526",2021,"A",0,"All establishment sizes",3299,41802,1972334448,47183,907,"Brunswick-St. Simons, GA","GA"
"9110","C1538",2021,"A",0,"All establishment sizes",29358,501342,29052502182,57949,1114,"Buffalo-Cheektowaga-Niagara Falls, NY","NY"
"9111","C1538",2021,"A",0,"All establishment sizes",29358,501342,29052502182,57949,1114,"Buffalo-Cheektowaga, NY","NY"
"9112","C1550",2021,"A",0,"All establishment sizes",3903,62728,3056688573,48729,937,"Burlington, NC","NC"
"9113","C1554",2021,"A",0,"All establishment sizes",9546,116155,7242892679,62355,1199,"Burlington-South Burlington, VT","VT"
"9114","C1568",2021,"A",0,"All establishment sizes",2154,46626,3548114697,76098,1463,"California-Lexington Park, MD","MD"
"9115","C1594",2021,"A",0,"All establishment sizes",9466,158354,7561580621,47751,918,"Canton-Massillon, OH","OH"
"9116","C1598",2021,"A",0,"All establishment sizes",25928,273938,14425382323,52659,1013,"Cape Coral-Fort Myers, FL","FL"
"9117","C1602",2021,"A",0,"All establishment sizes",3170,42708,1957214373,45827,881,"Cape Girardeau, MO-IL","IL"
"9118","C1606",2021,"A",0,"All establishment sizes",2530,50581,2437073005,48182,927,"Carbondale-Marion, IL","IL"
"9119","C1618",2021,"A",0,"All establishment sizes",2071,30113,1718929825,57083,1098,"Carson City, NV","NV"
"9120","C1622",2021,"A",0,"All establishment sizes",3650,36750,1889985119,51428,989,"Casper, WY","WY"
"9121","C1630",2021,"A",0,"All establishment sizes",8649,136744,8023334351,58674,1128,"Cedar Rapids, IA","IA"
"9122","C1654",2021,"A",0,"All establishment sizes",3367,57762,2847531689,49297,948,"Chambersburg-Waynesboro, PA","PA"
"9123","C1654",2021,"A",0,"All establishment sizes",3367,57762,2847531689,49297,948,"Chambersburg, PA","PA"
"9124","C1658",2021,"A",0,"All establishment sizes",4883,98844,5473594101,55376,1065,"Champaign-Urbana, IL","IL"
"9125","C1662",2021,"A",0,"All establishment sizes",6215,97116,5181736513,53356,1026,"Charleston, WV","WV"
"9126","C1670",2021,"A",0,"All establishment sizes",25171,344070,19801838411,57552,1107,"Charleston-North Charleston, SC","SC"
"9127","C1674",2021,"A",0,"All establishment sizes",81037,1223824,81622868668,66695,1283,"Charlotte-Concord-Gastonia, NC-SC","SC"
"9128","C1682",2021,"A",0,"All establishment sizes",8557,108755,6713020220,61726,1187,"Charlottesville, VA","VA"
"9129","C1686",2021,"A",0,"All establishment sizes",14293,245587,13671976616,55671,1071,"Chattanooga, TN-GA","GA"
"9130","C1694",2021,"A",0,"All establishment sizes",4190,46471,2459666864,52930,1018,"Cheyenne, WY","WY"
"9131","C1698",2021,"A",0,"All establishment sizes",255842,4277401,315867678502,73846,1420,"Chicago-Naperville-Elgin, IL-IN-WI","WI"
"9132","C1698",2021,"A",0,"All establishment sizes",255842,4277401,315867678502,73846,1420,"Chicago-Naperville-Elgin, IL-IN","IN"
"9133","C1702",2021,"A",0,"All establishment sizes",8286,76955,3941667461,51220,985,"Chico, CA","CA"
"9134","C1714",2021,"A",0,"All establishment sizes",59482,1036658,65388293397,63076,1213,"Cincinnati, OH-KY-IN","IN"
"9135","C1730",2021,"A",0,"All establishment sizes",5892,90565,4102784074,45302,871,"Clarksville, TN-KY","KY"
"9136","C1742",2021,"A",0,"All establishment sizes",2375,44460,2120997661,47705,917,"Cleveland, TN","TN"
"9137","C1746",2021,"A",0,"All establishment sizes",58523,970516,60237585814,62068,1194,"Cleveland-Elyria, OH","OH"
"9138","C1766",2021,"A",0,"All establishment sizes",6517,66651,3225756449,48398,931,"Coeur d'Alene, ID","ID"
"9139","C1778",2021,"A",0,"All establishment sizes",5850,117746,5715087298,48537,933,"College Station-Bryan, TX","TX"
"9140","C1782",2021,"A",0,"All establishment sizes",24140,294135,17346313959,58974,1134,"Colorado Springs, CO","CO"
"9141","C1786",2021,"A",0,"All establishment sizes",5166,94270,5041956625,53484,1029,"Columbia, MO","MO"
"9142","C1790",2021,"A",0,"All establishment sizes",21159,370878,19219280495,51821,997,"Columbia, SC","SC"
"9143","C1798",2021,"A",0,"All establishment sizes",6778,112923,5494163625,48654,936,"Columbus, GA-AL","AL"
"9144","C1802",2021,"A",0,"All establishment sizes",1990,47909,2950987032,61595,1185,"Columbus, IN","IN"
"9145","C1814",2021,"A",0,"All establishment sizes",54652,1034536,64336108250,62188,1196,"Columbus, OH","OH"
"9146","C1858",2021,"A",0,"All establishment sizes",10373,178539,9333164688,52275,1005,"Corpus Christi, TX","TX"
"9147","C1870",2021,"A",0,"All establishment sizes",3044,36287,2254302807,62125,1195,"Corvallis, OR","OR"
"9148","C1888",2021,"A",0,"All establishment sizes",10590,116771,6275292280,53740,1033,"Crestview-Fort Walton Beach-Destin, FL","FL"
"9149","C1906",2021,"A",0,"All establishment sizes",2044,34605,1583135557,45749,880,"Cumberland, MD-WV","WV"
"9150","C1910",2021,"A",0,"All establishment sizes",204764,3669409,261554231552,71280,1371,"Dallas-Fort Worth-Arlington, TX","TX"
"9151","C1914",2021,"A",0,"All establishment sizes",2969,63162,3046172570,48228,927,"Dalton, GA","GA"
"9152","C1918",2021,"A",0,"All establishment sizes",1357,24933,1211291374,48582,934,"Danville, IL","IL"
"9153","C1930",2021,"A",0,"All establishment sizes",7172,76546,3373892203,44077,848,"Daphne-Fairhope-Foley, AL","AL"
"9154","C1934",2021,"A",0,"All establishment sizes",10069,172845,9884583494,57187,1100,"Davenport-Moline-Rock Island, IA-IL","IL"
"9155","C1938",2021,"A",0,"All establishment sizes",18795,356618,20094504737,56347,1084,"Dayton, OH","OH"
"9156","C1946",2021,"A",0,"All establishment sizes",3441,54544,2846360392,52185,1004,"Decatur, AL","AL"
"9157","C1950",2021,"A",0,"All establishment sizes",2064,44716,2685141129,60049,1155,"Decatur, IL","IL"
"9158","C1966",2021,"A",0,"All establishment sizes",18997,200081,9312289456,46543,895,"Deltona-Daytona Beach-Ormond Beach, FL","FL"
"9159","C1974",2021,"A",0,"All establishment sizes",119201,1498011,117518446737,78450,1509,"Denver-Aurora-Lakewood, CO","CO"
"9160","C1974",2021,"A",0,"All establishment sizes",119201,1498011,117518446737,78450,1509,"Denver-Aurora-Centennial, CO","CO"
"9161","C1978",2021,"A",0,"All establishment sizes",24133,362739,23429622749,64591,1242,"Des Moines-West Des Moines, IA","IA"
"9162","C1982",2021,"A",0,"All establishment sizes",107242,1828216,123409147429,67502,1298,"Detroit-Warren-Dearborn, MI","MI"
"9163","C2002",2021,"A",0,"All establishment sizes",4124,56854,2702704048,47538,914,"Dothan, AL","AL"
"9164","C2010",2021,"A",0,"All establishment sizes",4740,66856,3445813096,51541,991,"Dover, DE","DE"
"9165","C2022",2021,"A",0,"All establishment sizes",3479,56632,2985066565,52710,1014,"Dubuque, IA","IA"
"9166","C2026",2021,"A",0,"All establishment sizes",7292,119932,6369034067,53105,1021,"Duluth, MN-WI","WI"
"9167","C2050",2021,"A",0,"All establishment sizes",16856,319264,24500388827,76740,1476,"Durham-Chapel Hill, NC","NC"
"9168","C2070",2021,"A",0,"All establishment sizes",3568,53751,2698879335,50211,966,"East Stroudsburg, PA","PA"
"9169","C2074",2021,"A",0,"All establishment sizes",4742,81396,4145248506,50927,979,"Eau Claire, WI","WI"
"9170","C2094",2021,"A",0,"All establishment sizes",8194,63620,3027230208,47583,915,"El Centro, CA","CA"
"9171","C2106",2021,"A",0,"All establishment sizes",3862,51474,2443696767,47474,913,"Elizabethtown-Fort Knox, KY","KY"
"9172","C2106",2021,"A",0,"All establishment sizes",3862,51474,2443696767,47474,913,"Elizabethtown, KY","KY"
"9173","C2114",2021,"A",0,"All establishment sizes",4923,137344,8408641817,61223,1177,"Elkhart-Goshen, IN","IN"
"9174","C2130",2021,"A",0,"All establishment sizes",1874,32647,1798797289,55099,1060,"Elmira, NY","NY"
"9175","C2134",2021,"A",0,"All establishment sizes",16531,307706,13835594665,44964,865,"El Paso, TX","TX"
"9176","C2150",2021,"A",0,"All establishment sizes",6800,114728,5471235124,47689,917,"Erie, PA","PA"
"9177","C2166",2021,"A",0,"All establishment sizes",13515,150611,7917630856,52570,1011,"Eugene, OR","OR"
"9178","C2166",2021,"A",0,"All establishment sizes",13515,150611,7917630856,52570,1011,"Eugene-Springfield, OR","OR"
"9179","C2178",2021,"A",0,"All establishment sizes",7908,147486,7590776071,51468,990,"Evansville, IN-KY","KY"
"9180","C2178",2021,"A",0,"All establishment sizes",7908,147486,7590776071,51468,990,"Evansville, IN","IN"
"9181","C2182",2021,"A",0,"All establishment sizes",2321,34983,2073517454,59273,1140,"Fairbanks, AK","AK"
"9182","C2182",2021,"A",0,"All establishment sizes",2321,34983,2073517454,59273,1140,"Fairbanks-College, AK","AK"
"9183","C2202",2021,"A",0,"All establishment sizes",9340,138417,7944908544,57398,1104,"Fargo, ND-MN","MN"
"9184","C2214",2021,"A",0,"All establishment sizes",2947,42049,2104662029,50052,963,"Farmington, NM","NM"
"9185","C2218",2021,"A",0,"All establishment sizes",7365,127004,6106930831,48085,925,"Fayetteville, NC","NC"
"9186","C2222",2021,"A",0,"All establishment sizes",14570,247033,15405987744,62364,1199,"Fayetteville-Springdale-Rogers, AR-MO","MO"
"9187","C2222",2021,"A",0,"All establishment sizes",14570,247033,15405987744,62364,1199,"Fayetteville-Springdale-Rogers, AR","AR"
"9188","C2238",2021,"A",0,"All establishment sizes",3667,59432,2864109497,48191,927,"Flagstaff, AZ","AZ"
"9189","C2242",2021,"A",0,"All establishment sizes",7253,125929,6478057942,51442,989,"Flint, MI","MI"
"9190","C2250",2021,"A",0,"All establishment sizes",4600,84295,3962454628,47007,904,"Florence, SC","SC"
"9191","C2252",2021,"A",0,"All establishment sizes",3604,52343,2380629161,45482,875,"Florence-Muscle Shoals, AL","AL"
"9192","C2254",2021,"A",0,"All establishment sizes",2432,45267,2391004397,52820,1016,"Fond du Lac, WI","WI"
"9193","C2266",2021,"A",0,"All establishment sizes",13904,164669,10048909207,61025,1174,"Fort Collins, CO","CO"
"9194","C2266",2021,"A",0,"All establishment sizes",13904,164669,10048909207,61025,1174,"Fort Collins-Loveland, CO","CO"
"9195","C2290",2021,"A",0,"All establishment sizes",6663,103040,4695754387,45572,876,"Fort Smith, AR-OK","OK"
"9196","C2306",2021,"A",0,"All establishment sizes",10827,210399,11133189690,52915,1018,"Fort Wayne, IN","IN"
"9197","C2342",2021,"A",0,"All establishment sizes",39134,392496,20450561257,52104,1002,"Fresno, CA","CA"
"9198","C2346",2021,"A",0,"All establishment sizes",2201,31692,1321628128,41702,802,"Gadsden, AL","AL"
"9199","C2354",2021,"A",0,"All establishment sizes",8223,136271,7571831177,55564,1069,"Gainesville, FL","FL"
"9200","C2358",2021,"A",0,"All establishment sizes",5173,90960,5068161503,55718,1072,"Gainesville, GA","GA"
"9201","C2390",2021,"A",0,"All establishment sizes",2148,33343,1618528430,48542,933,"Gettysburg, PA","PA"
"9202","C2402",2021,"A",0,"All establishment sizes",3600,49587,2592118737,52274,1005,"Glens Falls, NY","NY"
"9203","C2414",2021,"A",0,"All establishment sizes",2375,40346,1758398812,43583,838,"Goldsboro, NC","NC"
"9204","C2422",2021,"A",0,"All establishment sizes",3395,49609,2532875739,51057,982,"Grand Forks, ND-MN","MN"
"9205","C2426",2021,"A",0,"All establishment sizes",2938,41456,1968210259,47477,913,"Grand Island, NE","NE"
"9206","C2430",2021,"A",0,"All establishment sizes",5381,63204,3142603204,49722,956,"Grand Junction, CO","CO"
"9207","C2434",2021,"A",0,"All establishment sizes",25148,537587,30070699000,55936,1076,"Grand Rapids-Wyoming, MI","MI"
"9208","C2434",2021,"A",0,"All establishment sizes",25148,537587,30070699000,55936,1076,"Grand Rapids-Wyoming-Kentwood, MI","MI"
"9209","C2442",2021,"A",0,"All establishment sizes",2758,28961,1278110990,44133,849,"Grants Pass, OR","OR"
"9210","C2450",2021,"A",0,"All establishment sizes",2789,34853,1669279292,47895,921,"Great Falls, MT","MT"
"9211","C2454",2021,"A",0,"All establishment sizes",8565,106975,6189957583,57864,1113,"Greeley, CO","CO"
"9212","C2458",2021,"A",0,"All establishment sizes",8577,167532,9284102302,55417,1066,"Green Bay, WI","WI"
"9213","C2466",2021,"A",0,"All establishment sizes",20081,344968,18257479493,52925,1018,"Greensboro-High Point, NC","NC"
"9214","C2478",2021,"A",0,"All establishment sizes",4050,76363,3944826800,51659,993,"Greenville, NC","NC"
"9215","C2486",2021,"A",0,"All establishment sizes",24211,396664,20730819584,52263,1005,"Greenville-Anderson-Mauldin, SC","SC"
"9216","C2486",2021,"A",0,"All establishment sizes",24211,396664,20730819584,52263,1005,"Greenville-Anderson-Greer, SC","SC"
"9217","C2506",2021,"A",0,"All establishment sizes",8076,148160,7097383338,47903,921,"Gulfport-Biloxi-Pascagoula, MS","MS"
"9218","C2506",2021,"A",0,"All establishment sizes",8076,148160,7097383338,47903,921,"Gulfport-Biloxi, MS","MS"
"9219","C2518",2021,"A",0,"All establishment sizes",5594,97322,4924863759,50604,973,"Hagerstown-Martinsburg, MD-WV","WV"
"9220","C2522",2021,"A",0,"All establishment sizes",3308,44364,1890529502,42614,820,"Hammond, LA","LA"
"9221","C2526",2021,"A",0,"All establishment sizes",4572,46819,2373589228,50697,975,"Hanford-Corcoran, CA","CA"
"9222","C2542",2021,"A",0,"All establishment sizes",15147,318404,19236378292,60415,1162,"Harrisburg-Carlisle, PA","PA"
"9223","C2550",2021,"A",0,"All establishment sizes",3679,63425,3027895359,47739,918,"Harrisonburg, VA","VA"
"9224","C2554",2021,"A",0,"All establishment sizes",40060,590704,42989180015,72776,1400,"Hartford-West Hartford-East Hartford, CT","CT"
"9225","C2562",2021,"A",0,"All establishment sizes",3451,60780,2658464583,43739,841,"Hattiesburg, MS","MS"
"9226","C2586",2021,"A",0,"All establishment sizes",8346,149015,7047894374,47296,910,"Hickory-Lenoir-Morganton, NC","NC"
